clothing_id,age_group,rating,recommended_ind,positive_feedback_count,division_name,category,review_date
867,35 to 54,5,1,0,General Petite,Tops,26/07/2017
850,35 to 54,4,1,4,General,Tops,9/5/17
1022,35 to 54,5,1,1,General Petite,Bottoms,1/5/17
867,35 to 54,4,1,0,General Petite,Tops,18/05/2017
850,55 to 64,5,1,8,General,Tops,30/03/2017
663,35 to 54,4,1,0,Initmates,Intimate,10/3/17
663,35 to 54,5,1,17,Initmates,Intimate,4/3/17
663,55 to 64,4,1,1,Initmates,Intimate,3/3/17
663,35 to 54,4,1,0,Initmates,Intimate,26/05/2018
970,35 to 54,2,0,3,General,Jackets,6/12/17
663,25 to 34,2,0,1,Initmates,Intimate,4/12/17
663,35 to 54,5,1,0,Initmates,Intimate,30/03/2017
719,25 to 34,4,0,0,Initmates,Intimate,9/5/17
970,55 to 64,3,0,0,General,Jackets,1/5/17
719,65+,5,1,0,Initmates,Intimate,10/3/17
719,25 to 34,4,1,0,Initmates,Intimate,3/3/17
663,35 to 54,5,1,0,Initmates,Intimate,22/08/2017
663,18 to 24,5,1,0,Initmates,Intimate,19/06/2018
719,55 to 64,4,1,15,Initmates,Intimate,25/07/2018
719,55 to 64,4,1,0,Initmates,Intimate,4/5/18
663,35 to 54,4,1,1,Initmates,Intimate,6/12/17
719,55 to 64,4,1,32,Initmates,Intimate,4/12/17
663,35 to 54,4,1,0,Initmates,Intimate,18/11/2017
1022,35 to 54,5,1,1,General Petite,Bottoms,24/09/2017
719,25 to 34,5,1,0,Initmates,Intimate,19/08/2017
663,25 to 34,4,1,1,Initmates,Intimate,29/08/2017
719,35 to 54,4,1,0,Initmates,Intimate,1/6/18
719,25 to 34,5,1,0,Initmates,Intimate,8/6/18
663,18 to 24,5,1,0,Initmates,Intimate,20/06/2018
663,55 to 64,5,1,22,Initmates,Intimate,18/06/2018
719,35 to 54,5,1,0,Initmates,Intimate,26/05/2018
13,35 to 54,4,1,0,General,Dresses,22/01/2018
663,35 to 54,5,1,1,Initmates,Intimate,8/12/17
663,18 to 24,5,1,0,Initmates,Intimate,16/11/2017
663,35 to 54,4,1,1,Initmates,Intimate,30/10/2017
324,55 to 64,5,1,3,General,Bottoms,28/10/2017
719,55 to 64,4,1,1,Initmates,Intimate,25/10/2017
719,35 to 54,1,0,1,Initmates,Intimate,21/10/2017
719,35 to 54,5,1,0,Initmates,Intimate,10/10/17
1078,35 to 54,5,1,2,General,Dresses,28/08/2017
641,35 to 54,5,1,0,General Petite,Intimate,11/8/17
829,65+,2,0,1,General,Tops,1/8/17
1078,35 to 54,5,1,0,General,Dresses,26/07/2017
862,35 to 54,5,1,0,General,Tops,31/05/2017
862,35 to 54,4,1,0,General,Tops,9/5/17
862,35 to 54,5,1,2,General,Tops,1/5/17
1078,65+,5,1,1,General,Dresses,18/05/2017
1025,35 to 54,5,1,0,General,Bottoms,4/4/17
1199,25 to 34,4,1,0,General Petite,Dresses,30/03/2017
641,35 to 54,2,0,0,General Petite,Intimate,10/3/17
912,35 to 54,5,1,0,General Petite,Tops,4/3/17
862,35 to 54,4,1,0,General,Tops,3/3/17
641,35 to 54,4,1,0,General Petite,Intimate,17/09/2017
1078,35 to 54,5,1,1,General,Dresses,8/9/17
862,25 to 34,5,1,0,General,Tops,23/07/2017
1094,35 to 54,3,1,0,General Petite,Dresses,28/08/2017
641,65+,3,1,0,General Petite,Intimate,4/3/17
932,35 to 54,5,1,2,General,Tops,30/11/2015
1094,25 to 34,5,1,0,General Petite,Dresses,6/12/17
641,55 to 64,5,1,3,General Petite,Intimate,7/12/17
1078,35 to 54,4,1,0,General,Dresses,5/12/17
641,35 to 54,5,1,12,General Petite,Intimate,10/3/17
862,35 to 54,5,1,0,General,Tops,3/3/17
1022,25 to 34,4,1,0,General,Bottoms,10/1/18
641,35 to 54,4,1,10,General Petite,Intimate,9/1/18
926,65+,2,0,4,General,Tops,31/05/2017
641,35 to 54,1,0,0,General Petite,Intimate,1/5/17
871,25 to 34,5,1,0,General Petite,Tops,10/10/17
862,65+,2,0,0,General,Tops,12/1/18
1078,65+,5,1,0,General,Dresses,22/08/2017
862,35 to 54,5,1,0,General,Tops,29/08/2017
1022,35 to 54,5,1,1,General,Bottoms,8/11/17
1078,35 to 54,5,1,1,General,Dresses,30/10/2017
1094,35 to 54,3,1,11,General Petite,Dresses,17/09/2017
1078,35 to 54,5,1,1,General,Dresses,6/12/17
1094,25 to 34,4,1,1,General Petite,Dresses,7/12/17
1078,35 to 54,3,0,1,General,Dresses,5/12/17
862,55 to 64,5,1,0,General,Tops,18/05/2017
862,55 to 64,4,1,0,General,Tops,4/4/17
1022,35 to 54,1,0,0,General,Bottoms,30/03/2017
1022,35 to 54,4,1,0,General,Bottoms,4/3/17
1078,25 to 34,5,1,0,General,Dresses,22/01/2018
641,18 to 24,4,1,3,General Petite,Intimate,18/11/2017
932,25 to 34,5,1,8,General,Tops,16/11/2017
862,35 to 54,4,1,0,General,Tops,8/9/17
1094,35 to 54,5,1,4,General,Dresses,9/5/17
641,35 to 54,4,1,8,General Petite,Intimate,1/6/18
1094,25 to 34,5,1,1,General,Dresses,8/12/17
862,35 to 54,5,1,0,General,Tops,28/10/2017
932,65+,4,1,0,General,Tops,25/10/2017
1094,25 to 34,4,1,0,General,Dresses,21/10/2017
829,35 to 54,5,1,6,General Petite,Tops,23/07/2017
831,35 to 54,5,1,1,General,Tops,24/09/2017
1078,35 to 54,5,1,0,General,Dresses,8/9/17
379,35 to 54,4,1,0,Initmates,Intimate,10/10/17
862,35 to 54,4,1,0,General,Tops,30/08/2017
1078,35 to 54,5,1,0,General,Dresses,12/8/17
1078,35 to 54,5,1,0,General,Dresses,31/07/2017
1078,25 to 34,4,0,0,General,Dresses,1/8/17
1094,35 to 54,5,1,19,General,Dresses,26/07/2017
1025,25 to 34,2,0,0,General,Bottoms,18/09/2017
1094,35 to 54,5,1,0,General,Dresses,5/3/18
366,35 to 54,5,1,3,Initmates,Intimate,22/03/2018
1022,35 to 54,5,1,0,General,Bottoms,29/08/2017
829,55 to 64,4,1,0,General,Tops,22/08/2017
1078,35 to 54,4,1,14,General Petite,Dresses,19/08/2017
862,35 to 54,5,1,1,General,Tops,8/9/17
1022,35 to 54,5,1,0,General,Bottoms,14/08/2017
862,35 to 54,3,1,0,General,Tops,17/09/2017
1078,55 to 64,5,1,0,General Petite,Dresses,21/10/2017
1094,35 to 54,5,1,2,General,Dresses,6/12/17
1078,35 to 54,5,1,1,General Petite,Dresses,4/12/17
862,55 to 64,5,1,1,General,Tops,6/12/17
1078,35 to 54,4,1,0,General Petite,Dresses,18/11/2017
857,25 to 34,5,1,0,General,Tops,1/6/18
862,35 to 54,5,1,1,General,Tops,12/11/17
1035,35 to 54,5,1,0,General Petite,Bottoms,31/10/2017
1081,65+,5,1,1,General Petite,Dresses,8/11/17
1081,35 to 54,5,1,4,General Petite,Dresses,23/07/2017
1117,65+,4,0,2,General Petite,Jackets,24/09/2017
862,35 to 54,5,1,0,General,Tops,4/5/18
645,35 to 54,5,1,0,Initmates,Intimate,9/1/18
984,35 to 54,4,1,0,General Petite,Jackets,11/10/17
862,35 to 54,4,1,0,General,Tops,30/03/2018
1035,35 to 54,5,1,2,General Petite,Bottoms,22/06/2017
1035,55 to 64,5,1,1,General Petite,Bottoms,27/05/2018
984,35 to 54,5,1,12,General Petite,Jackets,9/3/18
868,55 to 64,5,1,4,General,Tops,6/12/17
862,35 to 54,5,1,5,General,Tops,30/10/2017
984,55 to 64,5,1,2,General Petite,Jackets,16/11/2017
1081,35 to 54,5,1,1,General Petite,Dresses,9/11/17
1081,25 to 34,4,1,0,General Petite,Dresses,28/10/2017
1081,35 to 54,5,1,0,General Petite,Dresses,24/10/2017
868,25 to 34,5,1,5,General,Tops,27/05/2018
1117,55 to 64,4,1,4,General Petite,Jackets,27/07/2017
862,55 to 64,3,0,0,General Petite,Tops,26/05/2018
1051,65+,3,1,3,General,Bottoms,11/7/17
850,55 to 64,2,0,3,General,Tops,28/06/2017
862,35 to 54,5,1,0,General Petite,Tops,27/06/2017
941,35 to 54,4,1,0,General,Tops,26/06/2017
1117,65+,5,1,4,General Petite,Jackets,29/06/2017
1081,35 to 54,5,1,0,General Petite,Dresses,25/06/2017
1030,25 to 34,5,1,0,General,Bottoms,24/06/2017
1081,25 to 34,5,1,0,General Petite,Dresses,28/06/2017
862,35 to 54,5,1,3,General Petite,Tops,24/06/2017
645,65+,5,1,4,Initmates,Intimate,26/05/2018
1025,35 to 54,5,1,2,General,Bottoms,7/12/17
645,25 to 34,5,1,2,Initmates,Intimate,30/03/2017
868,35 to 54,4,1,0,General,Tops,10/1/18
862,25 to 34,4,1,0,General Petite,Tops,8/11/17
870,25 to 34,1,0,0,General,Tops,9/3/18
1081,35 to 54,5,1,11,General Petite,Dresses,28/10/2017
1025,65+,4,1,1,General,Bottoms,24/10/2017
1081,35 to 54,5,1,1,General Petite,Dresses,8/11/17
984,35 to 54,5,1,1,General Petite,Jackets,30/10/2017
1081,55 to 64,5,1,3,General Petite,Dresses,28/10/2017
1035,55 to 64,3,1,0,General Petite,Bottoms,24/10/2017
1081,25 to 34,5,1,1,General Petite,Dresses,15/08/2017
941,35 to 54,2,0,0,General,Tops,1/8/17
1035,35 to 54,5,1,0,General Petite,Bottoms,26/07/2017
1035,35 to 54,5,1,0,General Petite,Bottoms,11/7/17
862,35 to 54,1,0,0,General Petite,Tops,4/12/17
1081,35 to 54,5,1,0,General Petite,Dresses,1/8/17
114,25 to 34,3,0,10,Initmates,Intimate,26/07/2017
984,35 to 54,4,1,9,General Petite,Jackets,23/07/2017
1095,25 to 34,4,0,1,General Petite,Dresses,26/04/2018
984,35 to 54,5,1,9,General Petite,Jackets,1/6/18
1041,35 to 54,4,1,4,General,Bottoms,29/08/2017
941,35 to 54,5,1,1,General,Tops,4/5/18
984,35 to 54,5,1,0,General Petite,Jackets,9/1/18
941,55 to 64,5,1,0,General,Tops,24/09/2017
1081,25 to 34,4,1,1,General Petite,Dresses,31/05/2017
340,35 to 54,5,1,7,General Petite,Intimate,31/05/2017
1081,65+,5,1,1,General Petite,Dresses,9/5/17
1041,35 to 54,4,1,2,General,Bottoms,1/5/17
862,35 to 54,5,1,0,General Petite,Tops,18/05/2017
984,35 to 54,5,1,11,General Petite,Jackets,4/4/17
984,35 to 54,5,1,0,General Petite,Jackets,26/07/2017
863,35 to 54,5,1,0,General,Tops,25/07/2017
1005,35 to 54,5,1,2,General,Bottoms,23/07/2017
1005,25 to 34,3,0,2,General,Bottoms,24/07/2017
891,25 to 34,5,1,0,General,Tops,19/06/2017
1005,25 to 34,5,1,5,General,Bottoms,26/04/2018
1023,55 to 64,3,0,2,General,Bottoms,27/05/2018
891,35 to 54,4,1,0,General,Tops,24/05/2018
1005,55 to 64,5,1,4,General,Bottoms,28/05/2018
1005,35 to 54,5,1,2,General,Bottoms,9/1/18
1092,35 to 54,2,0,2,General,Dresses,6/12/17
1130,65+,5,1,3,General Petite,Jackets,6/12/17
1092,25 to 34,5,1,2,General,Dresses,4/12/17
860,35 to 54,5,1,0,General,Tops,18/11/2017
868,55 to 64,5,1,11,General,Tops,24/09/2017
869,35 to 54,5,1,5,General,Tops,29/08/2017
1092,35 to 54,2,0,1,General,Dresses,22/08/2017
868,35 to 54,4,1,15,General,Tops,19/08/2017
1092,35 to 54,3,0,0,General,Dresses,22/08/2017
1100,35 to 54,5,1,7,General Petite,Dresses,18/11/2017
903,35 to 54,3,0,0,General Petite,Tops,26/04/2018
1092,55 to 64,4,1,0,General,Dresses,1/6/18
1092,35 to 54,5,1,1,General,Dresses,6/12/17
1100,25 to 34,5,1,3,General Petite,Dresses,4/5/18
1092,35 to 54,4,1,1,General,Dresses,4/12/17
1092,55 to 64,5,1,1,General,Dresses,6/12/17
860,18 to 24,5,1,1,General,Tops,27/07/2017
863,25 to 34,3,0,3,General,Tops,25/07/2017
863,18 to 24,5,1,0,General,Tops,28/09/2017
903,25 to 34,2,0,0,General Petite,Tops,4/6/18
1099,35 to 54,4,1,4,General Petite,Dresses,9/12/17
1092,25 to 34,3,1,0,General,Dresses,7/12/17
1025,35 to 54,4,1,0,General,Bottoms,18/11/2017
903,35 to 54,4,1,0,General Petite,Tops,25/10/2017
1098,35 to 54,2,0,0,General Petite,Dresses,12/1/18
868,35 to 54,5,1,0,General,Tops,9/1/18
903,35 to 54,3,0,8,General Petite,Tops,10/10/17
1092,35 to 54,3,0,5,General,Dresses,12/9/17
1092,25 to 34,2,0,3,General,Dresses,6/9/17
825,35 to 54,4,1,3,General,Tops,30/08/2017
825,25 to 34,4,1,0,General,Tops,18/09/2017
860,35 to 54,5,1,0,General,Tops,23/08/2017
800,35 to 54,4,1,0,Initmates,Intimate,26/05/2018
1099,25 to 34,4,1,0,General Petite,Dresses,26/05/2018
903,35 to 54,5,1,1,General Petite,Tops,12/12/17
860,25 to 34,5,1,0,General,Tops,12/11/17
1098,35 to 54,4,1,2,General Petite,Dresses,3/11/17
1092,25 to 34,5,1,6,General,Dresses,29/08/2017
1098,35 to 54,2,0,6,General Petite,Dresses,22/08/2017
860,55 to 64,5,1,0,General,Tops,5/3/18
868,65+,5,1,2,General,Tops,25/08/2017
868,55 to 64,5,1,1,General,Tops,30/08/2017
869,65+,5,1,6,General,Tops,31/08/2017
903,35 to 54,5,1,0,General Petite,Tops,26/05/2018
824,18 to 24,1,0,0,General Petite,Tops,28/07/2017
860,25 to 34,5,1,1,General,Tops,7/12/17
825,35 to 54,4,1,0,General Petite,Tops,22/08/2017
985,18 to 24,5,1,1,General Petite,Jackets,7/5/18
903,35 to 54,3,1,1,General Petite,Tops,17/10/2017
863,65+,2,1,2,General,Tops,29/08/2017
860,25 to 34,5,1,1,General,Tops,24/09/2017
868,35 to 54,3,0,0,General,Tops,18/11/2017
927,35 to 54,5,1,1,General,Tops,4/12/17
903,25 to 34,5,1,0,General Petite,Tops,26/04/2018
1092,35 to 54,4,1,0,General,Dresses,19/08/2017
903,18 to 24,5,1,0,General Petite,Tops,7/12/17
800,25 to 34,4,1,1,Initmates,Intimate,2/6/18
860,35 to 54,5,1,0,General,Tops,20/09/2017
903,18 to 24,3,1,12,General Petite,Tops,10/10/17
1092,35 to 54,5,1,0,General,Dresses,10/10/17
1092,35 to 54,5,1,2,General,Dresses,12/9/17
1099,25 to 34,2,0,4,General,Dresses,18/09/2017
1092,35 to 54,4,1,0,General,Dresses,18/09/2017
903,35 to 54,3,0,0,General Petite,Tops,1/8/17
1099,25 to 34,5,1,4,General,Dresses,1/8/17
1098,35 to 54,5,1,1,General Petite,Dresses,26/07/2017
1083,35 to 54,4,1,2,General Petite,Dresses,26/07/2017
869,35 to 54,4,1,0,General,Tops,1/6/17
1092,35 to 54,3,1,10,General,Dresses,1/6/17
1083,25 to 34,3,0,1,General Petite,Dresses,1/6/17
903,55 to 64,5,1,25,General Petite,Tops,30/03/2017
860,55 to 64,5,1,1,General,Tops,15/03/2017
1092,25 to 34,3,1,122,General,Dresses,10/3/17
868,35 to 54,5,1,3,General,Tops,4/3/17
1083,35 to 54,5,1,0,General Petite,Dresses,1/8/17
1092,35 to 54,4,1,0,General,Dresses,1/8/17
1098,35 to 54,4,1,0,General,Dresses,20/06/2018
869,25 to 34,3,1,0,General,Tops,12/8/17
903,65+,5,1,0,General Petite,Tops,31/05/2017
1092,25 to 34,1,0,0,General,Dresses,9/5/17
903,35 to 54,5,1,0,General Petite,Tops,1/5/17
409,25 to 34,4,1,6,General,Bottoms,18/05/2017
903,55 to 64,4,1,0,General Petite,Tops,4/4/17
1092,25 to 34,3,0,6,General,Dresses,30/03/2017
877,25 to 34,5,1,0,General,Tops,10/3/17
183,35 to 54,3,0,15,Initmates,Intimate,4/3/17
918,25 to 34,5,1,0,General Petite,Tops,3/3/17
877,55 to 64,5,1,0,General,Tops,26/05/2018
877,35 to 54,5,1,2,General,Tops,10/6/18
868,25 to 34,4,1,1,General,Tops,15/06/2018
877,35 to 54,4,1,0,General,Tops,30/03/2018
906,35 to 54,5,1,0,General Petite,Tops,10/10/17
877,35 to 54,5,1,10,General,Tops,10/3/17
906,35 to 54,4,1,0,General Petite,Tops,4/3/17
877,35 to 54,5,1,0,General,Tops,3/3/17
1050,25 to 34,3,0,1,General,Bottoms,26/07/2017
1028,18 to 24,5,1,0,General Petite,Bottoms,24/07/2017
877,25 to 34,5,1,4,General,Tops,28/08/2017
183,35 to 54,5,1,3,Initmates,Intimate,1/8/17
868,25 to 34,3,1,0,General,Tops,26/07/2017
1082,65+,4,1,3,General Petite,Dresses,24/07/2017
1028,55 to 64,5,1,0,General Petite,Bottoms,4/4/17
118,35 to 54,1,0,0,Initmates,Intimate,30/03/2017
834,55 to 64,5,1,3,General,Tops,26/05/2018
1082,55 to 64,2,0,6,General Petite,Dresses,28/08/2017
877,55 to 64,5,1,1,General,Tops,12/8/17
868,35 to 54,5,1,5,General,Tops,30/03/2018
877,35 to 54,5,1,20,General,Tops,8/7/17
183,25 to 34,1,0,0,Initmates,Intimate,9/7/17
918,35 to 54,5,1,0,General Petite,Tops,7/7/17
1078,35 to 54,5,1,5,General,Dresses,20/06/2018
1078,35 to 54,5,1,8,General,Dresses,20/06/2018
1082,35 to 54,5,1,3,General Petite,Dresses,20/06/2018
1078,35 to 54,4,1,5,General,Dresses,20/06/2018
906,25 to 34,4,1,0,General Petite,Tops,10/10/17
183,35 to 54,2,0,0,Initmates,Intimate,31/05/2017
1078,35 to 54,5,1,3,General,Dresses,9/5/17
868,35 to 54,4,1,0,General,Tops,1/5/17
1078,55 to 64,5,1,3,General,Dresses,18/05/2017
862,35 to 54,5,1,10,General,Tops,28/08/2017
1078,25 to 34,5,1,3,General,Dresses,22/08/2017
867,35 to 54,5,1,0,General Petite,Tops,24/08/2017
1080,35 to 54,4,1,1,General,Dresses,10/10/17
1078,35 to 54,4,1,1,General,Dresses,28/08/2017
867,55 to 64,5,1,8,General Petite,Tops,12/8/17
867,35 to 54,5,1,1,General Petite,Tops,1/8/17
862,25 to 34,5,1,0,General,Tops,26/07/2017
1035,35 to 54,3,0,0,General Petite,Bottoms,31/05/2017
1035,35 to 54,5,1,0,General Petite,Bottoms,9/5/17
867,65+,5,1,6,General Petite,Tops,1/5/17
862,35 to 54,5,1,14,General,Tops,4/4/17
862,55 to 64,5,1,0,General,Tops,30/03/2017
1080,35 to 54,5,1,1,General,Dresses,10/3/17
862,35 to 54,5,1,2,General,Tops,4/3/17
862,25 to 34,5,1,0,General,Tops,3/3/17
1078,35 to 54,5,1,5,General,Dresses,28/08/2017
862,35 to 54,5,1,0,General,Tops,22/08/2017
862,55 to 64,5,1,9,General,Tops,24/08/2017
862,35 to 54,5,1,0,General,Tops,21/10/2017
862,25 to 34,5,1,0,General,Tops,6/12/17
867,55 to 64,5,1,10,General Petite,Tops,11/9/17
1025,25 to 34,5,1,1,General,Bottoms,28/08/2017
1110,35 to 54,3,0,0,General Petite,Dresses,26/05/2018
862,25 to 34,5,1,0,General,Tops,9/7/17
1177,25 to 34,3,1,2,Initmates,Intimate,7/7/17
860,35 to 54,3,0,0,General,Tops,8/7/17
862,65+,4,1,1,General,Tops,19/06/2017
862,18 to 24,5,1,0,General,Tops,18/06/2017
1080,35 to 54,2,0,0,General,Dresses,26/06/2017
1080,18 to 24,5,1,0,General,Dresses,25/06/2017
1078,65+,3,1,0,General,Dresses,26/06/2017
1080,35 to 54,5,1,1,General,Dresses,29/06/2017
861,35 to 54,5,1,6,General,Tops,21/06/2017
1022,35 to 54,5,1,1,General,Bottoms,23/06/2017
862,25 to 34,4,1,0,General,Tops,22/06/2017
862,35 to 54,5,1,0,General,Tops,28/06/2017
862,25 to 34,5,1,0,General,Tops,27/06/2017
1078,35 to 54,1,0,0,General,Dresses,24/06/2017
1080,25 to 34,3,0,0,General,Dresses,23/06/2017
862,35 to 54,4,1,0,General,Tops,11/6/17
1080,55 to 64,5,1,1,General,Dresses,7/6/17
862,25 to 34,5,1,0,General,Tops,1/6/18
1080,35 to 54,5,1,12,General,Dresses,30/03/2018
862,25 to 34,4,1,0,General,Tops,22/08/2017
861,35 to 54,1,0,6,General,Tops,24/08/2017
1022,25 to 34,3,0,4,General,Bottoms,10/6/18
862,35 to 54,5,1,2,General,Tops,23/05/2017
867,25 to 34,5,1,0,General Petite,Tops,18/05/2017
1177,25 to 34,5,1,0,Initmates,Intimate,10/6/18
862,35 to 54,4,1,0,General,Tops,9/11/17
1078,35 to 54,5,1,3,General,Dresses,15/06/2018
862,35 to 54,5,1,0,General,Tops,30/03/2018
1110,35 to 54,5,1,0,General Petite,Dresses,23/07/2017
862,35 to 54,4,1,0,General,Tops,26/06/2017
1080,35 to 54,4,1,1,General,Dresses,26/06/2017
1110,55 to 64,5,1,0,General Petite,Dresses,29/06/2017
862,25 to 34,5,1,0,General,Tops,28/06/2017
151,35 to 54,4,1,2,Initmates,Intimate,27/06/2017
766,65+,3,0,0,Initmates,Intimate,24/06/2017
860,35 to 54,5,1,0,General,Tops,30/03/2018
860,35 to 54,5,1,0,General,Tops,8/12/17
1027,18 to 24,5,1,1,General,Bottoms,7/12/17
874,35 to 54,4,1,2,General,Tops,4/12/17
1077,35 to 54,5,1,1,General Petite,Dresses,18/11/2017
1077,35 to 54,5,1,0,General Petite,Dresses,9/1/18
927,35 to 54,5,1,1,General,Tops,24/10/2017
1077,35 to 54,5,1,22,General Petite,Dresses,17/10/2017
1077,55 to 64,4,1,41,General Petite,Dresses,24/09/2017
945,35 to 54,3,0,0,General,Tops,30/03/2018
1077,35 to 54,5,1,2,General Petite,Dresses,10/10/17
1077,55 to 64,5,1,1,General Petite,Dresses,12/9/17
1077,35 to 54,3,1,0,General Petite,Dresses,6/9/17
1099,35 to 54,5,1,0,General Petite,Dresses,30/08/2017
1077,25 to 34,5,1,2,General Petite,Dresses,18/09/2017
1030,35 to 54,3,0,1,General,Bottoms,23/08/2017
1099,35 to 54,5,1,5,General Petite,Dresses,26/07/2017
1035,35 to 54,5,1,0,General Petite,Bottoms,6/12/17
863,55 to 64,5,1,0,General,Tops,26/05/2018
1077,65+,5,1,2,General Petite,Dresses,10/6/18
927,35 to 54,4,1,2,General,Tops,25/01/2018
927,65+,5,1,0,General,Tops,7/5/18
927,55 to 64,4,1,3,General,Tops,12/1/18
1030,35 to 54,2,1,4,General,Bottoms,9/12/17
874,65+,5,1,2,General,Tops,9/12/17
874,55 to 64,4,1,7,General,Tops,7/12/17
1094,25 to 34,5,1,0,General,Dresses,26/05/2018
1077,35 to 54,4,1,2,General Petite,Dresses,10/10/17
1077,35 to 54,2,0,0,General Petite,Dresses,28/08/2017
1077,35 to 54,5,1,6,General Petite,Dresses,12/8/17
1099,35 to 54,5,1,0,General Petite,Dresses,31/07/2017
1095,55 to 64,5,1,0,General Petite,Dresses,1/8/17
1099,35 to 54,5,1,0,General Petite,Dresses,26/07/2017
1077,35 to 54,5,1,0,General Petite,Dresses,31/05/2017
1077,25 to 34,5,1,2,General Petite,Dresses,1/6/17
1077,25 to 34,5,1,1,General Petite,Dresses,9/5/17
1077,35 to 54,5,1,0,General Petite,Dresses,1/5/17
820,35 to 54,5,1,1,General Petite,Tops,18/05/2017
878,65+,5,1,5,General,Tops,4/4/17
1100,65+,4,1,1,General Petite,Dresses,30/03/2017
715,35 to 54,5,1,0,Initmates,Intimate,10/3/17
965,25 to 34,2,0,2,General,Jackets,4/3/17
1086,25 to 34,5,1,1,General,Dresses,3/3/17
1022,35 to 54,4,1,0,General Petite,Bottoms,7/12/17
715,55 to 64,5,1,1,Initmates,Intimate,19/08/2017
1086,25 to 34,5,1,1,General,Dresses,5/12/17
820,25 to 34,5,1,1,General Petite,Tops,9/1/18
820,35 to 54,5,1,15,General Petite,Tops,4/6/18
820,35 to 54,4,1,1,General Petite,Tops,22/08/2017
1086,35 to 54,2,0,14,General,Dresses,27/01/2018
894,35 to 54,3,0,1,General,Tops,29/08/2017
820,25 to 34,5,1,1,General Petite,Tops,7/12/17
1086,35 to 54,4,1,0,General,Dresses,28/08/2017
820,25 to 34,2,0,3,General Petite,Tops,12/8/17
715,25 to 34,5,1,0,Initmates,Intimate,1/8/17
820,35 to 54,3,1,0,General Petite,Tops,26/07/2017
820,55 to 64,5,1,8,General Petite,Tops,11/7/17
1100,35 to 54,3,0,0,General Petite,Dresses,7/7/17
1086,25 to 34,2,0,1,General,Dresses,31/05/2017
1086,35 to 54,4,1,0,General,Dresses,31/05/2017
830,35 to 54,4,1,0,General,Tops,9/5/17
1086,55 to 64,5,1,0,General,Dresses,1/5/17
715,35 to 54,5,1,1,Initmates,Intimate,18/05/2017
1066,35 to 54,5,1,3,General Petite,Bottoms,4/4/17
1086,35 to 54,5,1,2,General,Dresses,30/03/2017
715,35 to 54,5,1,0,Initmates,Intimate,10/3/17
715,25 to 34,5,1,0,Initmates,Intimate,26/05/2018
820,35 to 54,4,1,0,General Petite,Tops,28/08/2017
1100,35 to 54,5,1,0,General Petite,Dresses,10/10/17
1086,18 to 24,5,1,0,General,Dresses,4/3/17
820,25 to 34,5,1,0,General Petite,Tops,31/05/2017
830,65+,4,1,0,General,Tops,31/05/2017
820,35 to 54,5,1,1,General Petite,Tops,30/03/2018
1100,55 to 64,4,1,1,General Petite,Dresses,5/12/17
878,35 to 54,5,1,5,General,Tops,16/11/2017
1086,18 to 24,5,1,0,General,Dresses,21/10/2017
1075,25 to 34,5,1,3,General,Dresses,8/9/17
820,25 to 34,1,0,0,General Petite,Tops,15/08/2017
820,25 to 34,4,1,3,General Petite,Tops,28/07/2017
1075,35 to 54,2,0,0,General,Dresses,11/10/17
820,25 to 34,5,1,1,General Petite,Tops,11/10/17
1066,35 to 54,5,1,0,General Petite,Bottoms,10/10/17
1022,35 to 54,5,1,0,General Petite,Bottoms,28/08/2017
1022,55 to 64,5,1,1,General Petite,Bottoms,11/8/17
1086,35 to 54,5,1,2,General,Dresses,1/8/17
1100,18 to 24,5,1,0,General Petite,Dresses,26/07/2017
820,25 to 34,1,0,0,General Petite,Tops,31/05/2017
820,55 to 64,1,0,0,General Petite,Tops,9/5/17
715,25 to 34,4,1,0,Initmates,Intimate,1/5/17
1086,35 to 54,5,1,2,General,Dresses,18/05/2017
1100,18 to 24,5,1,0,General Petite,Dresses,4/4/17
1086,35 to 54,4,1,0,General,Dresses,30/03/2017
715,25 to 34,5,1,1,Initmates,Intimate,10/3/17
820,18 to 24,4,1,0,General Petite,Tops,4/3/17
1100,25 to 34,5,1,2,General Petite,Dresses,3/3/17
1086,55 to 64,5,1,0,General,Dresses,24/08/2017
1086,25 to 34,5,1,2,General,Dresses,24/08/2017
1123,25 to 34,5,1,1,General Petite,Jackets,28/08/2017
1086,25 to 34,5,1,0,General,Dresses,22/08/2017
820,35 to 54,5,1,8,General Petite,Tops,30/08/2017
820,25 to 34,1,0,0,General Petite,Tops,22/08/2017
820,25 to 34,5,1,1,General Petite,Tops,18/11/2017
820,25 to 34,3,0,2,General Petite,Tops,22/09/2017
